mad1,262193,1,2017-12-08 19:31:16.184643,0.0108,2.7626,22.1677,,0.4604,42.4355,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:16.334487,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:17.114557,1.6289,0.0000,20.0052,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:17.244564,1.6300,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:17.364566,0.0108,2.7626,22.1611,,0.4972,45.8304,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:17.482418,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:18.244013,1.6289,0.0000,20.0052,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:18.374187,1.6300,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:18.454190,0.0108,2.7628,22.1611,,0.5340,49.2253,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:18.604034,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:19.369587,1.6289,0.0000,20.0052,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:19.499705,1.6300,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:19.619559,0.0108,2.7629,22.1677,,0.5709,52.6204,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:19.742570,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:20.496264,1.6289,0.0000,20.0052,,0.0000,0.0000,CHARGEREST,,,,,,,
