0,262193,0,2017-12-08 12:32:07.789410,1.6289,0.0000,24.2833,,0.0000,0.0000,CHARGEREST,,,,,,,
1,262193,1,2017-12-08 12:32:08.306470,0.0108,2.7635,23.1338,,0.7977,73.0049,CHARGEREST,,,,,,,
2,262193,2,2017-12-08 12:32:09.020292,1.6278,0.0000,21.7716,,0.0000,0.0000,CHARGEREST,,,,,,,
3,262193,3,2017-12-08 12:32:09.120296,1.6278,0.0000,20.5571,,0.0000,0.0000,CHARGEREST,,,,,,,
0,262193,0,2017-12-08 12:32:09.244571,1.6289,0.0000,24.2833,,0.0000,0.0000,CHARGEREST,,,,,,,
1,262193,1,2017-12-08 12:32:09.724691,0.0108,2.7634,23.1657,,0.8530,78.0984,CHARGEREST,,,,,,,
2,262193,2,2017-12-08 12:32:10.450413,1.6278,0.0000,21.8337,,0.0000,0.0000,CHARGEREST,,,,,,,
3,262193,3,2017-12-08 12:32:10.570946,1.6278,0.0000,20.6018,,0.0000,0.0000,CHARGEREST,,,,,,,
0,262193,0,2017-12-08 12:32:10.690951,1.6289,0.0000,24.3091,,0.0000,0.0000,CHARGEREST,,,,,,,
1,262193,1,2017-12-08 12:32:11.174408,0.0108,2.7635,23.1911,,0.8712,79.7963,CHARGEREST,,,,,,,
3,262193,3,2017-12-08 12:36:21.905959,1.5470,0.0000,22.0458,,0.0000,0.0000,PRECHARGE,,,,,,,
3,262193,3,2017-12-08 12:36:22.035952,,,,,,,,PRECHARGE,0.0000,0.0000,0.0000,0.0062,0.0000,1.5470,0.975563
2,262193,2,2017-12-08 12:36:22.917025,1.6234,0.0000,23.2896,,0.0000,0.0000,PRECHARGE,,,,,,,
2,262193,2,2017-12-08 12:36:24.332780,,,,,,,,PRECHARGE,0.0000,0.0000,0.0000,0.0000,0.0000,1.6234,0.129201
3,262193,3,2017-12-08 12:36:25.082796,1.5690,0.0000,22.0767,,0.0000,0.0000,CHARGEREST,,,,,,,
2,262193,2,2017-12-08 12:36:27.379580,1.6234,0.0000,23.3016,,0.0000,0.0000,CHARGEREST,,,,,,,
3,262193,3,2017-12-08 12:36:27.869585,1.5932,0.0000,22.0829,,0.0000,0.0000,CHARGEREST,,,,,,,
2,262193,2,2017-12-08 12:36:28.503011,1.6234,0.0000,23.3077,,0.0000,0.0000,CHARGEREST,,,,,,,
3,262193,3,2017-12-08 12:36:28.970645,1.5967,0.0000,22.0891,,0.0000,0.0000,CHARGEREST,,,,,,,
2,262193,2,2017-12-08 12:36:29.630657,1.6234,0.0000,23.3197,,0.0000,0.0000,CHARGEREST,,,,,,,
3,262193,3,2017-12-08 12:36:30.100709,1.6194,0.0000,22.0891,,0.0000,0.0000,CHARGEREST,,,,,,,
1,262193,1,2017-12-08 12:36:30.160821,0.0089,2.7635,24.4302,,0.0000,0.0000,PRECHARGE,,,,,,,
1,262193,1,2017-12-08 12:36:30.480590,,,,,,,,PRECHARGE,0.0000,0.0000,0.0000,0.0000,2.7635,0.0089,0.259758
2,262193,2,2017-12-08 12:36:30.751735,1.6234,0.0000,23.3378,,0.0000,0.0000,CHARGEREST,,,,,,,
3,262193,3,2017-12-08 12:36:31.335804,1.6234,0.0000,22.1076,,0.0000,0.0000,CHARGEREST,,,,,,,
1,262193,1,2017-12-08 12:36:33.521608,0.0089,2.7635,24.4364,,0.0758,8.4895,CHARGEREST,,,,,,,
2,262193,2,2017-12-08 12:36:33.641600,1.6234,0.0000,23.3438,,0.0000,0.0000,CHARGEREST,,,,,,,
3,262193,3,2017-12-08 12:36:33.761606,1.6234,0.0000,22.1138,,0.0000,0.0000,CHARGEREST,,,,,,,
0,262193,0,2017-12-08 12:36:33.791612,1.6245,0.0000,25.2688,,0.0000,0.0000,PRECHARGE,,,,,,,
0,262193,0,2017-12-08 12:36:33.948693,,,,,,,,PRECHARGE,0.0000,0.0000,0.0000,0.0063,0.0000,1.6245,1.04745
1,262193,1,2017-12-08 12:36:34.645852,0.0089,2.7635,24.4550,,0.1516,16.9789,CHARGEREST,,,,,,,
2,262193,2,2017-12-08 12:36:34.765876,1.6234,0.0000,23.3799,,0.0000,0.0000,CHARGEREST,,,,,,,
3,262193,3,2017-12-08 12:36:34.883331,1.6234,0.0000,22.1385,,0.0000,0.0000,CHARGEREST,,,,,,,
0,262193,0,2017-12-08 12:36:36.981573,1.6245,0.0000,25.2751,,0.0000,0.0000,CHARGEREST,,,,,,,
1,262193,1,2017-12-08 12:36:37.291076,0.0089,2.7635,24.4674,,0.1819,20.3747,CHARGEREST,,,,,,,
2,262193,2,2017-12-08 12:36:37.410916,1.6234,0.0000,23.4040,,0.0000,0.0000,CHARGEREST,,,,,,,
3,262193,3,2017-12-08 12:36:37.531074,1.6234,0.0000,22.1447,,0.0000,0.0000,CHARGEREST,,,,,,,
0,262193,0,2017-12-08 12:36:38.065936,1.6245,0.0000,25.2751,,0.0000,0.0000,CHARGEREST,,,,,,,
1,262193,1,2017-12-08 12:36:38.416076,0.0089,2.7635,24.4674,,0.2122,23.7705,CHARGEREST,,,,,,,
2,262193,2,2017-12-08 12:36:38.536107,1.6234,0.0000,23.4341,,0.0000,0.0000,CHARGEREST,,,,,,,
3,262193,3,2017-12-08 12:36:38.656105,1.6234,0.0000,22.1570,,0.0000,0.0000,CHARGEREST,,,,,,,
0,262193,0,2017-12-08 12:36:39.194888,1.6245,0.0000,25.2815,,0.0000,0.0000,CHARGEREST,,,,,,,
1,262193,1,2017-12-08 12:36:39.828209,0.0089,2.7635,24.4799,,0.2425,27.1663,CHARGEREST,,,,,,,
2,262193,2,2017-12-08 12:36:39.930926,1.6234,0.0000,23.4521,,0.0000,0.0000,CHARGEREST,,,,,,,
3,262193,3,2017-12-08 12:36:40.020926,1.6232,0.0000,22.1632,,0.0000,0.0000,CHARGEREST,,,,,,,
0,262193,0,2017-12-08 12:36:40.320803,1.6245,0.0000,25.2878,,0.0000,0.0000,CHARGEREST,,,,,,,
1,262193,1,2017-12-08 12:36:40.940944,0.0089,2.7635,24.4861,,0.2728,30.5621,CHARGEREST,,,,,,,
2,262193,2,2017-12-08 12:36:41.460795,1.6234,0.0000,23.4881,,0.0000,0.0000,CHARGEREST,,,,,,,
3,262193,3,2017-12-08 12:36:41.580963,1.4893,0.0000,22.1755,,0.0000,0.0000,CHARGEREST,,,,,,,
0,262193,0,2017-12-08 12:36:41.700958,1.6245,0.0000,25.3005,,0.0000,0.0000,CHARGEREST,,,,,,,
1,262193,1,2017-12-08 12:36:42.301173,0.0089,2.7635,24.4985,,0.3031,33.9579,CHARGEREST,,,,,,,
2,262193,2,2017-12-08 12:36:42.591189,1.6234,0.0000,23.5002,,0.0000,0.0000,CHARGEREST,,,,,,,
3,262193,3,2017-12-08 12:36:43.089929,1.5095,0.0000,22.1940,,0.0000,0.0000,CHARGEREST,,,,,,,
0,262193,0,2017-12-08 12:36:43.210012,1.6245,0.0000,25.3068,,0.0000,0.0000,CHARGEREST,,,,,,,
0,262193,0,2017-12-08 12:37:00.276421,1.6245,0.0000,25.3764,,0.0000,0.0000,PRECHARGE,,,,,,,
0,262193,0,2017-12-08 12:37:00.396259,,,,,,,,PRECHARGE,0.0000,0.0000,0.0000,0.0000,0.0000,1.6245,0.169838
0,262193,0,2017-12-08 12:37:03.442125,1.6245,0.0000,25.3764,,0.0000,0.0000,CHARGEREST,,,,,,,
1,262193,1,2017-12-08 12:37:03.472126,0.0089,2.7635,24.5791,,0.0303,3.3958,PRECHARGE,,,,,,,
1,262193,1,2017-12-08 12:37:03.682132,,,,,,,,PRECHARGE,3.3958,0.0303,0.0000,0.0000,2.7635,0.0089,0.918235
0,262193,0,2017-12-08 12:37:04.572035,1.6245,0.0000,25.3827,,0.0000,0.0000,CHARGEREST,,,,,,,
1,262193,1,2017-12-08 12:37:06.715658,0.0089,2.7635,24.5791,,0.0758,8.4895,CHARGEREST,,,,,,,
0,262193,0,2017-12-08 12:37:07.205654,1.6245,0.0000,25.3827,,0.0000,0.0000,CHARGEREST,,,,,,,
1,262193,1,2017-12-08 12:37:07.842401,0.0089,2.7635,24.5853,,0.1061,11.8853,CHARGEREST,,,,,,,
0,262193,0,2017-12-08 12:37:08.491082,1.6245,0.0000,25.3890,,0.0000,0.0000,CHARGEREST,,,,,,,
1,262193,1,2017-12-08 12:37:08.952411,0.0089,2.7635,24.5853,,0.1212,13.5832,CHARGEREST,,,,,,,
0,262193,0,2017-12-08 12:37:09.620276,1.6245,0.0000,25.3954,,0.0000,0.0000,CHARGEREST,,,,,,,
1,262193,1,2017-12-08 12:37:10.040660,0.0089,2.7635,24.5976,,0.1516,16.9789,CHARGEREST,,,,,,,
cell0,262193,0,2017-12-08 18:34:39.454366,1.6348,0.0000,20.2792,,0.0000,0.0000,PRECHARGE,,,,,,,
cell0,262193,0,2017-12-08 18:34:39.574221,,,,,,,,PRECHARGE,0.0000,0.0000,0.0000,0.0000,0.0000,1.6348,0.587427
cell1,262193,1,2017-12-08 18:34:39.494361,0.0128,2.7601,19.9149,,0.0866,6.7832,PRECHARGE,,,,,,,
cell1,262193,1,2017-12-08 18:34:41.712745,,,,,,,,PRECHARGE,6.7832,0.0866,0.0000,-0.0068,2.7601,0.0128,2.585956
cell2,262193,2,2017-12-08 18:34:39.524209,1.6344,0.0000,19.1654,,0.0000,0.0000,PRECHARGE,,,,,,,
cell2,262193,2,2017-12-08 18:34:43.868472,,,,,,,,PRECHARGE,0.0000,0.0000,0.0000,0.0000,0.0000,1.6344,4.634104
